Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Kuwait,4270563,2021-02-28,190852,4.469012633697243
Qatar,2881060,2020-10-14,128603,4.463739040492041
Bahrain,1701583,2020-10-12,75948,4.463373223639399
Qatar,2881060,2020-10-13,128405,4.456866569943007
United Arab Emirates,9890400,2021-03-21,440355,4.45234773113322
Qatar,2881060,2020-10-12,128191,4.449438748238496
Kuwait,4270563,2021-02-27,189890,4.446486329788367
Bahrain,1701583,2020-10-11,75614,4.44374444267485
Qatar,2881060,2020-10-11,127985,4.442288602111723
Qatar,2881060,2020-10-10,127778,4.435103746537733
United Arab Emirates,9890400,2021-03-20,438638,4.434987462589986
Qatar,2881060,2020-10-09,127600,4.428925464933045
Kuwait,4270563,2021-02-26,189046,4.42672312760636
Bahrain,1701583,2020-10-10,75287,4.424527043347283
Qatar,2881060,2020-10-08,127394,4.421775318806272
United Arab Emirates,9890400,2021-03-19,436625,4.414634392946696
Qatar,2881060,2020-10-07,127181,4.414382206548979
Qatar,2881060,2020-10-06,126943,4.406121358111251
Kuwait,4270563,2021-02-25,188024,4.40279185671772
Bahrain,1701583,2020-10-09,74860,4.399432763491408
Qatar,2881060,2020-10-05,126692,4.3974092868596975
United Arab Emirates,9890400,2021-03-18,434465,4.3927950335679045
Qatar,2881060,2020-10-04,126498,4.390675654099533
Qatar,2881060,2020-10-03,126339,4.385156851991975
Qatar,2881060,2020-10-02,126164,4.37908269872894
Kuwait,4270563,2021-02-24,187005,4.37893083417807
Bahrain,1701583,2020-10-08,74422,4.373692026777419
Qatar,2881060,2020-10-01,125959,4.371967262049385
United Arab Emirates,9890400,2021-03-17,432364,4.371552212246218
Qatar,2881060,2020-09-30,125760,4.365060082053134
Qatar,2881060,2020-09-29,125533,4.357181037534796
Kuwait,4270563,2021-02-23,186004,4.355491301732347
United Arab Emirates,9890400,2021-03-16,430313,4.350814931650894
Qatar,2881060,2020-09-28,125311,4.349475540252546
Bahrain,1701583,2020-10-07,73932,4.344895312188709
Qatar,2881060,2020-09-27,125084,4.341596495734209
Qatar,2881060,2020-09-26,124850,4.33347448508535
Kuwait,4270563,2021-02-22,184989,4.331723943658014
United Arab Emirates,9890400,2021-03-15,428295,4.330411307934967
Qatar,2881060,2020-09-25,124650,4.326532595641882
Qatar,2881060,2020-09-24,124425,4.31872297001798
Bahrain,1701583,2020-10-06,73476,4.318096736979625
United Arab Emirates,9890400,2021-03-14,426397,4.311220981962307
Kuwait,4270563,2021-02-21,184090,4.31067285507789
Qatar,2881060,2020-09-23,124175,4.310045608213644
Qatar,2881060,2020-09-22,123917,4.301090570831569
Bahrain,1701583,2020-10-05,73116,4.296939967077716
Kuwait,4270563,2021-02-20,183322,4.292689277736916
United Arab Emirates,9890400,2021-03-13,424405,4.291080239424088
Qatar,2881060,2020-09-21,123604,4.29022651385254
Qatar,2881060,2020-09-20,123376,4.282312759886986
Qatar,2881060,2020-09-19,123146,4.274329587026997
Kuwait,4270563,2021-02-19,182460,4.272504585460981
Bahrain,1701583,2020-10-04,72662,4.270258929479197
United Arab Emirates,9890400,2021-03-12,422246,4.269250990859823
Qatar,2881060,2020-09-18,122917,4.2663811236142255
Qatar,2881060,2020-09-17,122693,4.25860620743754
Qatar,2881060,2020-09-16,122449,4.250137102316509
Kuwait,4270563,2021-02-18,181484,4.249650455923493
Bahrain,1701583,2020-10-03,72310,4.249572310019553
United Arab Emirates,9890400,2021-03-11,419996,4.246501658173583
Qatar,2881060,2020-09-15,122214,4.241980382220432
Qatar,2881060,2020-09-14,121975,4.233684824335487
Kuwait,4270563,2021-02-17,180505,4.226726078037018
Qatar,2881060,2020-09-13,121740,4.225528104239412
United Arab Emirates,9890400,2021-03-10,417909,4.225400388255278
Bahrain,1701583,2020-10-02,71803,4.219776525741031
Qatar,2881060,2020-09-12,121523,4.217996154193248
Qatar,2881060,2020-09-11,121287,4.209804724649955
United Arab Emirates,9890400,2021-03-09,415705,4.203116153037289
Kuwait,4270563,2021-02-16,179488,4.202911887730025
Qatar,2881060,2020-09-10,121052,4.2016480045538795
Bahrain,1701583,2020-10-01,71374,4.194564708274589
Qatar,2881060,2020-09-09,120846,4.194497858427107
Qatar,2881060,2020-09-08,120579,4.185230436020076
Kuwait,4270563,2021-02-15,178524,4.180338751588491
United Arab Emirates,9890400,2021-03-08,413332,4.1791231901642
Qatar,2881060,2020-09-07,120348,4.177212553712869
Qatar,2881060,2020-09-06,120095,4.1684310635668815
Bahrain,1701583,2020-09-30,70864,4.164592617580218
Kuwait,4270563,2021-02-14,177701,4.1610672878494
Qatar,2881060,2020-09-05,119864,4.160413181259675
United Arab Emirates,9890400,2021-03-07,410849,4.154018037693116
Qatar,2881060,2020-09-04,119637,4.152534136741338
Qatar,2881060,2020-09-03,119420,4.145002186695175
Kuwait,4270563,2021-02-13,176903,4.142381227018546
Bahrain,1701583,2020-09-29,70422,4.138616805645096
Qatar,2881060,2020-09-02,119206,4.137574364990663
Qatar,2881060,2020-09-01,118994,4.1302159621805865
United Arab Emirates,9890400,2021-03-06,408236,4.1275984793334946
Qatar,2881060,2020-08-31,118778,4.12271872158164
Kuwait,4270563,2021-02-12,176052,4.122454112022232
Qatar,2881060,2020-08-30,118575,4.115672703796519
Qatar,2881060,2020-08-29,118407,4.109841516664005
Bahrain,1701583,2020-09-28,69848,4.104883511412608
Qatar,2881060,2020-08-28,118196,4.102517823301146
Kuwait,4270563,2021-02-11,175031,4.0985462572499225
United Arab Emirates,9890400,2021-03-05,405277,4.097680579147457
Qatar,2881060,2020-08-27,117988,4.095298258279938
Qatar,2881060,2020-08-26,117742,4.086759734264472
Qatar,2881060,2020-08-25,117498,4.07829062914344
Bahrain,1701583,2020-09-27,69361,4.076263103239748
Kuwait,4270563,2021-02-10,173983,4.074006167336719
Qatar,2881060,2020-08-24,117266,4.070238037389016
United Arab Emirates,9890400,2021-03-04,402205,4.066620156919842
Qatar,2881060,2020-08-23,117008,4.0612830000069415
Qatar,2881060,2020-08-22,116765,4.0528486043331275
Kuwait,4270563,2021-02-09,172996,4.050894460519609
Qatar,2881060,2020-08-21,116481,4.042991121323402
Bahrain,1701583,2020-09-26,68775,4.041824583343863
United Arab Emirates,9890400,2021-03-03,399463,4.038896303486209
Qatar,2881060,2020-08-20,116224,4.034070793388544
Kuwait,4270563,2021-02-08,171994,4.027431511957557
Qatar,2881060,2020-08-19,115956,4.024768661534297
Qatar,2881060,2020-08-18,115661,4.01452937460518
United Arab Emirates,9890400,2021-03-02,396771,4.011677990778937
Bahrain,1701583,2020-09-25,68190,4.0074448322532605
Qatar,2881060,2020-08-17,115368,4.004359506570498
Kuwait,4270563,2021-02-07,170998,4.004109060093482
Qatar,2881060,2020-08-16,115080,3.9943631857719035
Qatar,2881060,2020-08-15,114809,3.9849569255760033
United Arab Emirates,9890400,2021-03-01,394050,3.984166464450376
Kuwait,4270563,2021-02-06,170036,3.981582756184606
Bahrain,1701583,2020-09-24,67701,3.9787068864698343
Qatar,2881060,2020-08-14,114532,3.975342408696799
Qatar,2881060,2020-08-13,114281,3.9666303374452454
Kuwait,4270563,2021-02-05,169190,3.9617727217699397
United Arab Emirates,9890400,2021-02-28,391524,3.9586265469546222
Qatar,2881060,2020-08-12,113938,3.9547249970496967
Qatar,2881060,2020-08-11,113646,3.9445898384622327
Kuwait,4270563,2021-02-04,168250,3.939761572420311
Bahrain,1701583,2020-09-23,67014,3.938332717240358
Qatar,2881060,2020-08-10,113262,3.9312614107307726
United Arab Emirates,9890400,2021-02-27,388594,3.929001860389873
Qatar,2881060,2020-08-09,112947,3.9203279348573092
Kuwait,4270563,2021-02-03,167410,3.920092034703621
Qatar,2881060,2020-08-08,112650,3.9100192290337588
Kuwait,4270563,2021-02-02,166654,3.9023894507586006
Bahrain,1701583,2020-09-22,66402,3.9023662084071127
Qatar,2881060,2020-08-07,112383,3.9007518066267273
United Arab Emirates,9890400,2021-02-26,385160,3.894281323303405
Qatar,2881060,2020-08-06,112092,3.8906513574864805
Kuwait,4270563,2021-02-01,165843,3.883398980415463
Qatar,2881060,2020-08-05,111805,3.8806897461351033
Qatar,2881060,2020-08-04,111538,3.8714223237280723
Kuwait,4270563,2021-01-31,165257,3.869677136246439
Bahrain,1701583,2020-09-21,65752,3.8641664849731105
Qatar,2881060,2020-08-03,111322,3.863925083129126
United Arab Emirates,9890400,2021-02-25,381662,3.858913694087196
Qatar,2881060,2020-08-02,111107,3.856462551977397
Kuwait,4270563,2021-01-30,164622,3.8548079023772748
Qatar,2881060,2020-08-01,110911,3.8496595003227982
Kuwait,4270563,2021-01-29,164108,3.842772018583967
Qatar,2881060,2020-07-31,110695,3.842162259723852
Qatar,2881060,2020-07-30,110460,3.8340055396277757
United Arab Emirates,9890400,2021-02-24,378637,3.82832848014236
Kuwait,4270563,2021-01-28,163450,3.8273642140392266
Qatar,2881060,2020-07-29,110153,3.8233497393320515
Bahrain,1701583,2020-09-20,65039,3.822264326806274
Qatar,2881060,2020-07-28,109880,3.8138740602417167
Kuwait,4270563,2021-01-27,162862,3.8135955376375428
Qatar,2881060,2020-07-27,109597,3.804051286679208
Kuwait,4270563,2021-01-26,162282,3.800014190166496
United Arab Emirates,9890400,2021-02-23,375535,3.7969647334789287
Qatar,2881060,2020-07-26,109305,3.793916128091744
Bahrain,1701583,2020-09-19,64499,3.790529171953411
Kuwait,4270563,2021-01-25,161777,3.788189051420152
Qatar,2881060,2020-07-25,109036,3.7845792867902786
Oman,5106622,2021-04-29,193253,3.7843607770459613
Oman,5106622,2021-04-30,193253,3.7843607770459613
Kuwait,4270563,2021-01-24,161285,3.7766683221860915
Qatar,2881060,2020-07-24,108638,3.770764926797776
Kuwait,4270563,2021-01-23,160901,3.7676765335156044
United Arab Emirates,9890400,2021-02-22,372530,3.766581735824638
Oman,5106622,2021-04-28,192326,3.7662078767529685
Qatar,2881060,2020-07-23,108244,3.7570894045941423
Kuwait,4270563,2021-01-22,160367,3.7551723273957087
Bahrain,1701583,2020-09-18,63879,3.7540925126779006
Oman,5106622,2021-04-27,191398,3.7480353940432636
United Arab Emirates,9890400,2021-02-21,370425,3.7452984712448436
Qatar,2881060,2020-07-22,107871,3.7441427807820733
Kuwait,4270563,2021-01-21,159834,3.7426915373921426
Kuwait,4270563,2021-01-20,159264,3.7293443510843884
Qatar,2881060,2020-07-21,107430,3.7288359145592245
Oman,5106622,2021-04-26,190270,3.7259464279909498
United Arab Emirates,9890400,2021-02-20,368175,3.7225491385586023
Kuwait,4270563,2021-01-19,158822,3.718994427666797
Qatar,2881060,2020-07-20,107037,3.715195101802809
Bahrain,1701583,2020-09-17,63189,3.713542037032575
Kuwait,4270563,2021-01-18,158244,3.705459912428408
Qatar,2881060,2020-07-19,106648,3.701693126835262
Oman,5106622,2021-04-25,188816,3.697473594090183
Kuwait,4270563,2021-01-17,157777,3.6945245861025815
United Arab Emirates,9890400,2021-02-19,365017,3.690619186281647
Qatar,2881060,2020-07-18,106308,3.689891914781365
Kuwait,4270563,2021-01-16,157399,3.6856732941300714
Qatar,2881060,2020-07-17,105898,3.675661041422254
Kuwait,4270563,2021-01-15,156964,3.6754872835267856
Bahrain,1701583,2020-09-16,62484,3.672110029308003
Kuwait,4270563,2021-01-14,156434,3.6630767418722074
Qatar,2881060,2020-07-16,105477,3.6610483641437526
United Arab Emirates,9890400,2021-02-18,361877,3.6588712286661815
Kuwait,4270563,2021-01-13,155874,3.649963716727748
Qatar,2881060,2020-07-15,104983,3.643901897218385
Kuwait,4270563,2021-01-12,155335,3.637342430026205
Qatar,2881060,2020-07-14,104533,3.6282826459705806
Oman,5106622,2021-04-22,185278,3.6281910037594325
Oman,5106622,2021-04-23,185278,3.6281910037594325
Oman,5106622,2021-04-24,185278,3.6281910037594325
Kuwait,4270563,2021-01-11,154841,3.625774868559485
United Arab Emirates,9890400,2021-02-17,358583,3.6255662056135245
Bahrain,1701583,2020-09-15,61643,3.622685464064933
Kuwait,4270563,2021-01-10,154314,3.6134345752538954
Qatar,2881060,2020-07-13,104016,3.6103378617592137
Kuwait,4270563,2021-01-09,153900,3.6037403030935264
Oman,5106622,2021-04-21,183770,3.5986607193561615
Qatar,2881060,2020-07-12,103598,3.595829312822364
Kuwait,4270563,2021-01-08,153473,3.593741621420876
United Arab Emirates,9890400,2021-02-16,355131,3.590663673865566
Bahrain,1701583,2020-09-14,60965,3.582840214083004
Kuwait,4270563,2021-01-07,152978,3.5821506438378266
Qatar,2881060,2020-07-11,103128,3.5795158726302123
Oman,5106622,2021-04-20,182693,3.577570456556213
Kuwait,4270563,2021-01-06,152438,3.5695059410199543
Qatar,2881060,2020-07-10,102630,3.5622305679159756
Kuwait,4270563,2021-01-05,152027,3.559881917208574
United Arab Emirates,9890400,2021-02-15,351895,3.5579450780554884
Oman,5106622,2021-04-19,181430,3.5528378642476377
Kuwait,4270563,2021-01-04,151715,3.5525760889138036
Qatar,2881060,2020-07-09,102110,3.544181655362957
Bahrain,1701583,2020-09-13,60307,3.544170340206737
Kuwait,4270563,2021-01-03,151343,3.543865293639269
Kuwait,4270563,2021-01-02,151074,3.537566358346663
Kuwait,4270563,2021-01-01,150869,3.5327660544991377
United Arab Emirates,9890400,2021-02-14,348772,3.5263690042869853
Kuwait,4270563,2020-12-31,150584,3.526092461345261
Oman,5106622,2021-04-18,180031,3.5254420632660883
Qatar,2881060,2020-07-08,101553,3.5248484932628963
Kuwait,4270563,2020-12-30,150298,3.519395452075054
Kuwait,4270563,2020-12-29,150093,3.5145951482275293
Kuwait,4270563,2020-12-28,149857,3.5090689447737926
Kuwait,4270563,2020-12-27,149653,3.504292057042596
Qatar,2881060,2020-07-07,100945,3.503745149354751
Bahrain,1701583,2020-09-12,59586,3.501798031597636
Kuwait,4270563,2020-12-26,149449,3.4995151693113997
Kuwait,4270563,2020-12-25,149277,3.495487597302745
United Arab Emirates,9890400,2021-02-13,345605,3.494348054679285
Kuwait,4270563,2020-12-24,149017,3.4893994070571024
Kuwait,4270563,2020-12-23,148773,3.48368587467273
Qatar,2881060,2020-07-06,100345,3.482919481024345
Kuwait,4270563,2020-12-22,148507,3.477457187729112
Kuwait,4270563,2020-12-21,148209,3.470479185062953
United Arab Emirates,9890400,2021-02-12,342974,3.467746501658173
Kuwait,4270563,2020-12-20,147979,3.465093478307193
Qatar,2881060,2020-07-05,99799,3.4639681228436756
Kuwait,4270563,2020-12-19,147775,3.4603165905759967
Oman,5106622,2021-04-15,176668,3.4595863958601205
Oman,5106622,2021-04-16,176668,3.4595863958601205
Oman,5106622,2021-04-17,176668,3.4595863958601205
Bahrain,1701583,2020-09-11,58839,3.457897734051175
Kuwait,4270563,2020-12-18,147531,3.454603058191625
Kuwait,4270563,2020-12-17,147192,3.446664994755961
Qatar,2881060,2020-07-04,99183,3.442587103357792
Kuwait,4270563,2020-12-16,146971,3.441490033047165
Oman,5106622,2021-04-14,175633,3.439318594562119
Kuwait,4270563,2020-12-15,146710,3.4353784266851934
United Arab Emirates,9890400,2021-02-11,339667,3.4343100380166627
Kuwait,4270563,2020-12-14,146449,3.429266820323222
Qatar,2881060,2020-07-03,98653,3.4241910963325997
Kuwait,4270563,2020-12-13,146218,3.4238576974511323
Bahrain,1701583,2020-09-10,58207,3.420755849112268
Kuwait,4270563,2020-12-12,146044,3.419783293209818
Oman,5106622,2021-04-13,174364,3.4144685077532664
Kuwait,4270563,2020-12-11,145789,3.413812183545823
Kuwait,4270563,2020-12-10,145495,3.406927845344981
Kuwait,4270563,2020-12-09,145204,3.400113755493128
United Arab Emirates,9890400,2021-02-10,336142,3.3986694168082177
Qatar,2881060,2020-07-02,97897,3.3979507542362883
Kuwait,4270563,2020-12-08,144900,3.392995256128993
Oman,5106622,2021-04-12,173029,3.388325981441352
Kuwait,4270563,2020-12-07,144599,3.3859470051138456
Kuwait,4270563,2020-12-06,144369,3.3805612983580855
Bahrain,1701583,2020-09-09,57450,3.3762678635129757
Kuwait,4270563,2020-12-05,144164,3.3757609945105598
Kuwait,4270563,2020-12-04,143917,3.3699772137772
Qatar,2881060,2020-07-01,97003,3.3669205084239833
United Arab Emirates,9890400,2021-02-09,332603,3.3628872441963926
Kuwait,4270563,2020-12-03,143574,3.361945485876218
Oman,5106622,2021-04-11,171549,3.3593440047060463
Kuwait,4270563,2020-12-02,143260,3.3545928253487887
Kuwait,4270563,2020-12-01,142992,3.3483173061725116
Kuwait,4270563,2020-11-30,142635,3.3399577526429183
Bahrain,1701583,2020-09-08,56778,3.336775226362746
Qatar,2881060,2020-06-30,96088,3.3351613642201134
Kuwait,4270563,2020-11-29,142426,3.335063784330075
Kuwait,4270563,2020-11-28,142195,3.3296546614579854
United Arab Emirates,9890400,2021-02-08,329293,3.3294204481113
Kuwait,4270563,2020-11-27,141876,3.32218492034891
Kuwait,4270563,2020-11-26,141547,3.314481018076539
Kuwait,4270563,2020-11-25,141217,3.30675369968784
United Arab Emirates,9890400,2021-02-07,326495,3.301130389064143
Qatar,2881060,2020-06-29,95106,3.301076687052682
Kuwait,4270563,2020-11-24,140795,3.296872098596836
Bahrain,1701583,2020-09-07,56076,3.2955195250540235
Oman,5106622,2021-04-08,168005,3.289943919875017
Oman,5106622,2021-04-09,168005,3.289943919875017
Oman,5106622,2021-04-10,168005,3.289943919875017
Kuwait,4270563,2020-11-23,140393,3.28745881983242
Kuwait,4270563,2020-11-22,140056,3.279567588629415
Qatar,2881060,2020-06-28,94413,3.2770230401310627
Kuwait,4270563,2020-11-21,139734,3.2720275991713503
United Arab Emirates,9890400,2021-02-06,323402,3.269857639731457
Oman,5106622,2021-04-07,166685,3.264095129813799
Kuwait,4270563,2020-11-20,139308,3.2620523336150296
Bahrain,1701583,2020-09-06,55415,3.2566733447619067
Qatar,2881060,2020-06-27,93663,3.2509909547180555
Kuwait,4270563,2020-11-19,138822,3.250672101078944
Oman,5106622,2021-04-06,165480,3.2404983176745805
Kuwait,4270563,2020-11-18,138337,3.239315284659189
United Arab Emirates,9890400,2021-02-05,320126,3.2367346113402897
Kuwait,4270563,2020-11-17,137885,3.228731200078303
Qatar,2881060,2020-06-26,92784,3.22048135061401
Bahrain,1701583,2020-09-05,54771,3.2188262341596032
Oman,5106622,2021-04-05,164274,3.216881923118649
Kuwait,4270563,2020-11-16,137329,3.215711839399161
Kuwait,4270563,2020-11-15,136840,3.2042613585140884
United Arab Emirates,9890400,2021-02-04,316875,3.2038643533123032
Oman,5106622,2021-04-04,163157,3.195008363650178
Kuwait,4270563,2020-11-14,136341,3.1925767164657213
Qatar,2881060,2020-06-25,91838,3.187646213546403
Bahrain,1701583,2020-09-04,54095,3.179098521788241
Kuwait,4270563,2020-11-13,135650,3.176396180082111
United Arab Emirates,9890400,2021-02-03,313626,3.17101431691337
Kuwait,4270563,2020-11-12,134932,3.159583408557607
Qatar,2881060,2020-06-24,90778,3.150854199496019
Kuwait,4270563,2020-11-11,134159,3.1414827506349865
Bahrain,1701583,2020-09-03,53433,3.1401935726908414
Oman,5106622,2021-04-01,160018,3.133539157587932
Oman,5106622,2021-04-02,160018,3.133539157587932
Oman,5106622,2021-04-03,160018,3.133539157587932
United Arab Emirates,9890400,2021-02-02,309649,3.1308036075386236
Kuwait,4270563,2020-11-10,133381,3.123265012130719
Oman,5106622,2021-03-31,159218,3.1178732242174965
Qatar,2881060,2020-06-23,89579,3.109237572282424
Bahrain,1701583,2020-09-02,52807,3.103404300583633
Kuwait,4270563,2020-11-09,132478,3.1021202590852774
United Arab Emirates,9890400,2021-02-01,306339,3.0973368114535305
Oman,5106622,2021-03-30,158056,3.095118455996939
Kuwait,4270563,2020-11-08,131743,3.084909413583174
Bahrain,1701583,2020-09-01,52440,3.0818361490447423
Kuwait,4270563,2020-11-07,131205,3.072311542997961
Oman,5106622,2021-03-29,156883,3.072148281192538
United Arab Emirates,9890400,2021-01-31,303609,3.0697342877942244
Qatar,2881060,2020-06-22,88403,3.0684192623548276
Oman,5106622,2021-03-28,156087,3.056560677488955
Kuwait,4270563,2020-11-06,130463,3.0549367846815514
Bahrain,1701583,2020-08-31,51972,3.054332348172261
United Arab Emirates,9890400,2021-01-30,300661,3.0399276065679848
Kuwait,4270563,2020-11-05,129638,3.0356184887098023
Qatar,2881060,2020-06-21,87369,3.0325296939320947
Bahrain,1701583,2020-08-30,51574,3.030942363669595
Bahrain,1701583,2020-08-29,51391,3.020187672302791
Kuwait,4270563,2020-11-04,128843,3.017002676227935
Oman,5106622,2021-03-25,153838,3.0125198223013174
Oman,5106622,2021-03-26,153838,3.0125198223013174
Oman,5106622,2021-03-27,153838,3.0125198223013174
Bahrain,1701583,2020-08-28,51113,3.0038499444340947
United Arab Emirates,9890400,2021-01-29,297014,3.00305346598722
Qatar,2881060,2020-06-20,86488,3.001950670933615
Kuwait,4270563,2020-11-03,128080,2.9991361794686084
Oman,5106622,2021-03-24,153105,2.9981659108506564
Oman,5106622,2021-03-23,152364,2.9836553400662904
Bahrain,1701583,2020-08-27,50756,2.982869480948035
Kuwait,4270563,2020-11-02,127293,2.980707695917377
Oman,5106622,2021-03-22,151528,2.9672844396941853
Qatar,2881060,2020-06-19,85462,2.96633877808862
United Arab Emirates,9890400,2021-01-28,293052,2.9629944188303807
Kuwait,4270563,2020-11-01,126534,2.9629348636233677
Bahrain,1701583,2020-08-26,50393,2.9615364046302766
Oman,5106622,2021-03-21,150800,2.9530284403270888
Kuwait,4270563,2020-10-31,125926,2.948697864895097
Bahrain,1701583,2020-08-25,50076,2.94290669335554
Kuwait,4270563,2020-10-30,125337,2.9349057723770846
Qatar,2881060,2020-06-18,84441,2.9309004324797123
United Arab Emirates,9890400,2021-01-27,289086,2.9228949284154333
Bahrain,1701583,2020-08-24,49719,2.9219262298694804
Oman,5106622,2021-03-18,149135,2.9204237164998705
Oman,5106622,2021-03-19,149135,2.9204237164998705
Oman,5106622,2021-03-20,149135,2.9204237164998705
Kuwait,4270563,2020-10-29,124666,2.919193558320062
Oman,5106622,2021-03-17,148558,2.9091246620564433
Kuwait,4270563,2020-10-28,123906,2.901397309909724
Bahrain,1701583,2020-08-23,49330,2.899065164614362
Oman,5106622,2021-03-16,148010,2.8983934976976955
Qatar,2881060,2020-06-17,83174,2.886923562855338
Oman,5106622,2021-03-15,147423,2.8868986190871384
United Arab Emirates,9890400,2021-01-26,285147,2.8830684299927203
Kuwait,4270563,2020-10-27,123092,2.8823365912175984
Bahrain,1701583,2020-08-22,49038,2.8819046734717024
Oman,5106622,2021-03-14,146867,2.8760107953946856
Kuwait,4270563,2020-10-26,122317,2.864189101062319
Bahrain,1701583,2020-08-21,48661,2.8597488338799812
Qatar,2881060,2020-06-16,82077,2.848847299257912
Kuwait,4270563,2020-10-25,121635,2.8482193097256734
United Arab Emirates,9890400,2021-01-25,281546,2.846659386880207
Oman,5106622,2021-03-10,145257,2.8444831044866845
Oman,5106622,2021-03-11,145257,2.8444831044866845
Oman,5106622,2021-03-12,145257,2.8444831044866845
Oman,5106622,2021-03-13,145257,2.8444831044866845
Bahrain,1701583,2020-08-20,48303,2.838709601588638
Oman,5106622,2021-03-09,144831,2.836140994966927
Kuwait,4270563,2020-10-24,120927,2.831640699364463
Oman,5106622,2021-03-08,144404,2.827779303030457
Oman,5106622,2021-03-07,143955,2.8189867979263004
Bahrain,1701583,2020-08-19,47950,2.817964213323711
Kuwait,4270563,2020-10-23,120232,2.815366498515535
United Arab Emirates,9890400,2021-01-24,277955,2.8103514519129664
Qatar,2881060,2020-06-15,80876,2.807161253149882
Oman,5106622,2021-03-04,142896,2.7982490186271867
Oman,5106622,2021-03-05,142896,2.7982490186271867
Oman,5106622,2021-03-06,142896,2.7982490186271867
Kuwait,4270563,2020-10-22,119420,2.7963526120560687
Bahrain,1701583,2020-08-18,47581,2.7962785241742543
Oman,5106622,2021-03-03,142527,2.791023106860073
Oman,5106622,2021-03-02,142169,2.784012601676803
Oman,5106622,2021-03-01,141808,2.776943349243394
Kuwait,4270563,2020-10-21,118531,2.7755356846392387
United Arab Emirates,9890400,2021-01-23,274376,2.7741648467200517
Bahrain,1701583,2020-08-17,47185,2.7730060772821545
Oman,5106622,2021-02-28,141496,2.7708336352289242
Qatar,2881060,2020-06-14,79602,2.7629414173949867
Kuwait,4270563,2020-10-20,117718,2.7564983820634423
Oman,5106622,2021-02-25,140588,2.75305280085348
Oman,5106622,2021-02-26,140588,2.75305280085348
Oman,5106622,2021-02-27,140588,2.75305280085348
Bahrain,1701583,2020-08-16,46835,2.752436995433076
Oman,5106622,2021-02-24,140300,2.747413064840123
Oman,5106622,2021-02-23,139989,2.7413229332423668
United Arab Emirates,9890400,2021-01-22,270810,2.738109682115991
Kuwait,4270563,2020-10-19,116832,2.7357517029956004
Oman,5106622,2021-02-22,139692,2.7355069554785927
Oman,5106622,2021-02-21,139362,2.7290447579632877
Bahrain,1701583,2020-08-15,46430,2.7286356292934286
Qatar,2881060,2020-06-13,78416,2.721776012995217
Kuwait,4270563,2020-10-18,116146,2.719688247193637
Oman,5106622,2021-02-18,138494,2.7120472202563652
Oman,5106622,2021-02-19,138494,2.7120472202563652
Oman,5106622,2021-02-20,138494,2.7120472202563652
Bahrain,1701583,2020-08-14,46052,2.706421020896424
Oman,5106622,2021-02-17,138206,2.7064074842430084
Kuwait,4270563,2020-10-17,115483,2.70416336206725
United Arab Emirates,9890400,2021-01-21,267258,2.702196068915312
Oman,5106622,2021-02-16,137929,2.7009831548134953
Oman,5106622,2021-02-15,137592,2.6943838803811992
Oman,5106622,2021-02-14,137306,2.6887833092012685
Bahrain,1701583,2020-08-13,45726,2.6872623903741397
Kuwait,4270563,2020-10-16,114744,2.6868588520998284
Oman,5106622,2021-02-11,136622,2.675388936169546
Oman,5106622,2021-02-12,136622,2.675388936169546
Oman,5106622,2021-02-13,136622,2.675388936169546
Oman,5106622,2021-02-10,136377,2.67059124407485
Kuwait,4270563,2020-10-15,114015,2.669788503295701
Oman,5106622,2021-02-09,136187,2.666870584899372
United Arab Emirates,9890400,2021-01-20,263729,2.666515004448758
Oman,5106622,2021-02-08,135990,2.6630128488069023
Bahrain,1701583,2020-08-12,45264,2.660111202333357
Qatar,2881060,2020-06-12,76588,2.658327143481913
Oman,5106622,2021-02-07,135674,2.6568248051255803
Kuwait,4270563,2020-10-14,113269,2.652320080513974
Oman,5106622,2021-02-04,135041,2.644429135346223
Oman,5106622,2021-02-05,135041,2.644429135346223
Oman,5106622,2021-02-06,135041,2.644429135346223
Oman,5106622,2021-02-03,134856,2.6408063882543096
Kuwait,4270563,2020-10-13,112737,2.6398627066267375
Oman,5106622,2021-02-02,134685,2.6374577949963793
Oman,5106622,2021-02-01,134524,2.634305025905579
Bahrain,1701583,2020-08-11,44804,2.6330775519031393
United Arab Emirates,9890400,2021-01-19,260223,2.631066488716331
Oman,5106622,2021-01-31,134326,2.6304277073963966
Kuwait,4270563,2020-10-12,111893,2.62009950444473
Oman,5106622,2021-01-28,133728,2.6187174222019958
Oman,5106622,2021-01-29,133728,2.6187174222019958
Oman,5106622,2021-01-30,133728,2.6187174222019958
Oman,5106622,2021-01-27,133574,2.615701730028187
Oman,5106622,2021-01-26,133407,2.6124314664371084
Oman,5106622,2021-01-25,133253,2.6094157742632995
Bahrain,1701583,2020-08-10,44397,2.609158648152926
Qatar,2881060,2020-06-11,75071,2.6056729120532025
Oman,5106622,2021-01-24,133044,2.6053230491702735
Kuwait,4270563,2020-10-11,111116,2.601905182056792
United Arab Emirates,9890400,2021-01-18,256732,2.595769635201812
Oman,5106622,2021-01-21,132486,2.5943960606443945
Oman,5106622,2021-01-22,132486,2.5943960606443945
Oman,5106622,2021-01-23,132486,2.5943960606443945
Oman,5106622,2021-01-20,132317,2.59108663221989
Kuwait,4270563,2020-10-10,110568,2.589073150308285
